	0	1	2	3
9	May 19th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2066.html	Greenville	South Carolina
0	May 19th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2065.html	Greenville	South Carolina
1	May 18th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2064.html	Charlotte	North Carolina
2	May 18th 2003	http://www.profightdb.com/cards/wwe/judgment-day-3903-150.html	Charlotte	North Carolina
3	May 13th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2063.html	Baltimore	Maryland
4	May 13th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2062.html	Baltimore	Maryland
5	May 12th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2061.html	Philadelphia	Pennsylvania
6	May 12th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2060.html	Philadelphia	Pennsylvania
7	May 5th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2059.html	Halifax	Nova Scotia
8	May 5th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2058.html	Halifax	Nova Scotia
9	May 5th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2057.html	Halifax	Nova Scotia
0	May 5th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2056.html	Halifax	Nova Scotia
1	Apr 29th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2055.html	Manchester	New Hampshire
2	Apr 29th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2054.html	Manchester	New Hampshire
3	Apr 28th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2053.html	Boston	Massachusetts
4	Apr 28th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2052.html	Boston	Massachusetts
5	Apr 27th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2051.html	Worcester	Massachusetts
6	Apr 27th 2003	http://www.profightdb.com/cards/wwe/backlash-3903-149.html	Worcester	Massachusetts
7	Apr 22nd 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2050.html	Nashville	Tennessee
8	Apr 22nd 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2049.html	Nashville	Tennessee
9	Apr 21st 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2048.html	Atlanta	Georgia
0	Apr 21st 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2047.html	Atlanta	Georgia
1	Apr 15th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2046.html	Norfolk	Virginia
2	Apr 15th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2045.html	Norfolk	Virginia
3	Apr 14th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2044.html	Richmond	Virginia
4	Apr 14th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2043.html	Richmond	Virginia
5	Apr 8th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2042.html	Chicago	Illinois
6	Apr 8th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2041.html	Chicago	Illinois
7	Apr 7th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2040.html	Milwaukee	Wisconsin
8	Apr 7th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2039.html	Milwaukee	Wisconsin
9	Apr 1st 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2038.html	Spokane	Washington
0	Apr 1st 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2037.html	Spokane	Washington
1	Mar 31st 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2036.html	Seattle	Washington
2	Mar 31st 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2035.html	Seattle	Washington
3	Mar 30th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2034.html	Seattle	Washington
4	Mar 30th 2003	http://www.profightdb.com/cards/wwe/wrestlemania-xix-148.html	Seattle	Washington
5	Mar 25th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2033.html	San Jose	California
6	Mar 25th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2032.html	San Jose	California
7	Mar 24th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2031.html	Sacramento	California
8	Mar 24th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2029.html	Sacramento	California
9	Mar 18th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2028.html	Louisville	Kentucky
0	Mar 18th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2027.html	Louisville	Kentucky
1	Mar 17th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2026.html	St. Louis	Missouri
2	Mar 17th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2025.html	St. Louis	Missouri
3	Mar 11th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2024.html	Pittsburgh	Pennsylvania
4	Mar 11th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2023.html	Pittsburgh	Pennsylvania
5	Mar 10th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2022.html	Cleveland	Ohio
6	Mar 10th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2021.html	Cleveland	Ohio
7	Mar 4th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2020.html	Bridgeport	Connecticut
8	Mar 4th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2019.html	Bridgeport	Connecticut
9	Mar 3rd 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2018.html	Uniondale	New York
0	Mar 3rd 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2017.html	Uniondale	New York
1	Feb 25th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2016.html	London	Ontario
2	Feb 25th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2015.html	London	Ontario
3	Feb 24th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2014.html	Toronto	Ontario
4	Feb 24th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2013.html	Toronto	Ontario
5	Feb 23rd 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-2012.html	Montreal	Quebec
6	Feb 23rd 2003	http://www.profightdb.com/cards/wwe/no-way-out-3903-147.html	Montreal	Quebec
7	Feb 18th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2011.html	Indianapolis	Indiana
8	Feb 18th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2010.html	Indianapolis	Indiana
9	Feb 17th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2009.html	Columbus	Ohio
0	Feb 17th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2008.html	Columbus	Ohio
1	Feb 11th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2007.html	Bakersfield	California
2	Feb 11th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2006.html	Bakersfield	California
3	Feb 10th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2005.html	Los Angeles	California
4	Feb 10th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2004.html	Los Angeles	California
5	Feb 4th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-2003.html	Philadelphia	Pennsylvania
6	Feb 4th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-2002.html	Philadelphia	Pennsylvania
7	Feb 3rd 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-2001.html	Washington	DC
8	Feb 3rd 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2000.html	Washington	DC
9	Feb 1st 2003	http://www.profightdb.com/cards/wwe/msg-show-feb-3903-5177.html	New York	New York
0	Jan 28th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-1998.html	Green Bay	Wisconsin
1	Jan 28th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-1997.html	Green Bay	Wisconsin
2	Jan 27th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-1996.html	Chicago	Illinois
3	Jan 27th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1995.html	Chicago	Illinois
4	Jan 21st 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-1994.html	Albany	New York
5	Jan 21st 2003	http://www.profightdb.com/cards/wwe/velocity-taping-1993.html	Albany	New York
6	Jan 20th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-1992.html	Providence	Rhode Island
7	Jan 20th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1991.html	Providence	Rhode Island
8	Jan 19th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-1990.html	Boston	Massachusetts
9	Jan 19th 2003	http://www.profightdb.com/cards/wwe/royal-rumble-3903-146.html	Boston	Massachusetts
0	Jan 16th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-16507.html	East Rutherford	New Jersey
1	Jan 13th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-1989.html	Uncasville	Connecticut
2	Jan 13th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1988.html	Uncasville	Connecticut
3	Jan 12th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-1987.html	East Rutherford	New Jersey
4	Jan 12th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-1986.html	East Rutherford	New Jersey
5	Jan 7th 2003	http://www.profightdb.com/cards/wwe/smackdown-taping-1985.html	Tucson	Arizona
6	Jan 7th 2003	http://www.profightdb.com/cards/wwe/velocity-taping-1984.html	Tucson	Arizona
7	Jan 6th 2003	http://www.profightdb.com/cards/wwe/monday-night-raw-1983.html	Phoenix	Arizona
8	Jan 6th 2003	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1982.html	Phoenix	Arizona
9	Jan 2nd 2003	http://www.profightdb.com/cards/wwe/smackdown-1981.html	Albuquerque	New Mexico
0	Jan 2nd 2003	http://www.profightdb.com/cards/wwe/velocity-taping-1980.html	Albuquerque	New Mexico
1	Dec 22nd 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1979.html	Tulsa	Oklahoma
2	Dec 22nd 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1978.html	Tulsa	Oklahoma
3	Dec 21st 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-taping-1977.html	Oklahoma City	Oklahoma
4	Dec 21st 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1976.html	Oklahoma City	Oklahoma
5	Dec 17th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1975.html	Tampa	Florida
6	Dec 17th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1974.html	Tampa	Florida
7	Dec 16th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1973.html	Orlando	Florida
8	Dec 16th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1972.html	Boston	Massachusetts
9	Dec 16th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1971.html	Orlando	Florida
0	Dec 15th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-1970.html	Sunrise	Florida
1	Dec 15th 2002	http://www.profightdb.com/cards/wwe/armageddon-3902-145.html	Sunrise	Florida
2	Dec 10th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1969.html	Atlanta	Georgia
3	Dec 10th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1968.html	Atlanta	Georgia
4	Dec 9th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1967.html	Knoxville	Tennessee
5	Dec 9th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1966.html	Knoxville	Tennessee
6	Dec 3rd 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1965.html	Dallas	Texas
7	Dec 3rd 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1964.html	Dallas	Texas
8	Dec 2nd 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1963.html	Austin	Texas
9	Dec 2nd 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1962.html	Austin	Texas
0	Nov 26th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1961.html	Columbia	South Carolina
1	Nov 26th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1960.html	Columbia	South Carolina
2	Nov 25th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1959.html	North Charleston	South Carolina
3	Nov 25th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1958.html	North Charleston	South Carolina
4	Nov 19th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1957.html	Hartford	Connecticut
5	Nov 19th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1956.html	Hartford	Connecticut
6	Nov 18th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1955.html	Bridgeport	Connecticut
7	Nov 18th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1954.html	Bridgeport	Connecticut
8	Nov 17th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-1953.html	New York	New York
9	Nov 17th 2002	http://www.profightdb.com/cards/wwe/survivor-series-3902-143.html	New York	New York
0	Nov 12th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1952.html	Columbus	Ohio
1	Nov 12th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1951.html	Columbus	Ohio
2	Nov 11th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1950.html	Cincinnati	Ohio
3	Nov 11th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1949.html	Cincinnati	Ohio
4	Nov 5th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1948.html	Manchester	New Hampshire
5	Nov 5th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1947.html	Manchester	New Hampshire
6	Nov 4th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1946.html	Boston	Massachusetts
7	Nov 4th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1945.html	Boston	Massachusetts
8	Oct 29th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1939.html	Grand Rapids	Michigan
9	Oct 29th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1938.html	Grand Rapids	Michigan
0	Oct 28th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1937.html	Detroit	Michigan
1	Oct 28th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1936.html	Detroit	Michigan
2	Oct 26th 2002	http://www.profightdb.com/cards/wwe/rebellion-3902-142.html	Manchester	England
3	Oct 22nd 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1935.html	Memphis	Tennessee
4	Oct 22nd 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1934.html	Memphis	Tennessee
5	Oct 21st 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1933.html	Nashville	Tennessee
6	Oct 21st 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1932.html	Nashville	Tennessee
7	Oct 20th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-1931.html	Little Rock	Arkansas
8	Oct 20th 2002	http://www.profightdb.com/cards/wwe/no-mercy-3902-141.html	Little Rock	Arkansas
9	Oct 15th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1930.html	Toronto	Ontario
0	Oct 15th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1929.html	Toronto	Ontario
1	Oct 14th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1928.html	Montreal	Quebec
2	Oct 14th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1927.html	Montreal	Quebec
3	Oct 8th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1926.html	Phoenix	Arizona
4	Oct 8th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1925.html	Phoenix	Arizona
5	Oct 7th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1924.html	Las Vegas	Nevada
6	Oct 7th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1923.html	Las Vegas	Nevada
7	Oct 1st 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1922.html	Lafayette	Louisiana
8	Oct 1st 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1921.html	Lafayette	Louisiana
9	Sep 30th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1920.html	Houston	Texas
0	Sep 30th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1919.html	Houston	Texas
1	Sep 24th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1918.html	San Diego	California
2	Sep 24th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1917.html	San Diego	California
3	Sep 23rd 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1916.html	Anaheim	California
4	Sep 23rd 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1915.html	Anaheim	California
5	Sep 22nd 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-1914.html	Los Angeles	California
6	Sep 22nd 2002	http://www.profightdb.com/cards/wwe/unforgiven-3902-140.html	Los Angeles	California
7	Sep 17th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1913.html	Colorado Springs	Colorado
8	Sep 17th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1912.html	Colorado Springs	Colorado
9	Sep 16th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1911.html	Denver	Colorado
0	Sep 16th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1910.html	Denver	Colorado
1	Sep 10th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1909.html	Minneapolis	Minnesota
2	Sep 10th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1908.html	Minneapolis	Minnesota
3	Sep 9th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1907.html	Ames	Iowa
4	Sep 9th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1906.html	Ames	Iowa
5	Sep 3rd 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1905.html	Green Bay	Wisconsin
6	Sep 3rd 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1904.html	Green Bay	Wisconsin
7	Sep 2nd 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1903.html	Milwaukee	Wisconsin
8	Sep 2nd 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1902.html	Milwaukee	Wisconsin
9	Aug 27th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1901.html	Uncasville	Connecticut
0	Aug 27th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1900.html	Uncasville	Connecticut
1	Aug 26th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1899.html	New York	New York
2	Aug 26th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1898.html	New York	New York
3	Aug 25th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-1897.html	Uniondale	New York
4	Aug 25th 2002	http://www.profightdb.com/cards/wwe/summerslam-3902-139.html	Uniondale	New York
5	Aug 20th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1896.html	Fayetteville	North Carolina
6	Aug 20th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1895.html	Fayetteville	North Carolina
7	Aug 19th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1894.html	Norfolk	Virginia
8	Aug 19th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1893.html	Norfolk	Virginia
9	Aug 13th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1892.html	Seattle	Washington
0	Aug 13th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1891.html	Seattle	Washington
1	Aug 12th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1890.html	Seattle	Washington
2	Aug 12th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1889.html	Seattle	Washington
3	Aug 10th 2002	http://www.profightdb.com/cards/wwe/global-warning-19686.html	Melbourne	Victoria
4	Aug 5th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1888.html	Baltimore	Maryland
5	Aug 5th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1887.html	Baltimore	Maryland
6	Aug 4th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1886.html	Richmond	Virginia
7	Aug 4th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1885.html	Richmond	Virginia
8	Jul 30th 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1884.html	Charlotte	North Carolina
9	Jul 30th 2002	http://www.profightdb.com/cards/wwe/velocity-taping-1883.html	Charlotte	North Carolina
0	Jul 29th 2002	http://www.profightdb.com/cards/wwe/monday-night-raw-1882.html	Greensboro	North Carolina
1	Jul 29th 2002	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-1881.html	Greensboro	North Carolina
2	Jul 23rd 2002	http://www.profightdb.com/cards/wwe/smackdown-taping-1880.html	Indianapolis	Indiana
